customer_id,order_date,amount,product,quantity
CUST-10175,2025-12-31,6644.27,Servo drive kit,4
CUST-10175,2026-01-29,950.35,Conveyor bearing 6205,1
CUST-10175,2026-02-08,1665.62,Analytics seat,2
CUST-10175,2026-02-16,1547.87,Fiber 300 plan,2
CUST-10175,2026-03-01,2818.6,Aura bottle 1L,3
CUST-10175,2026-03-07,4779.97,Cold-chain logger,4
CUST-10175,2026-03-26,4309.61,Trade desk seat,4
CUST-10175,2026-03-31,5584.52,Refill pack,3
CUST-10175,2026-04-16,1784.45,Servo drive kit,2
CUST-10176,2025-10-07,2670.58,Refill pack,2
CUST-10176,2025-10-16,2793.52,Servo drive kit,3
CUST-10176,2025-10-22,5407.63,Conveyor bearing 6205,4
CUST-10176,2026-01-18,1602.63,Analytics seat,2
CUST-10176,2026-02-12,3921.47,Fiber 300 plan,3
CUST-10176,2026-04-04,2514.77,Aura bottle 1L,2
CUST-10176,2026-05-02,1807.98,Cold-chain logger,2
CUST-10176,2026-05-06,1944.86,Trade desk seat,1
CUST-10176,2026-05-31,7282.85,Refill pack,4
CUST-10176,2026-06-03,3700.52,Servo drive kit,4
CUST-10176,2026-06-25,2861.7,Conveyor bearing 6205,3
CUST-10176,2026-07-20,936.2,Analytics seat,1
CUST-10176,2026-08-01,2547.55,Fiber 300 plan,3
CUST-10177,2025-09-12,2414.21,Servo drive kit,3
CUST-10177,2025-09-21,1576.82,Conveyor bearing 6205,3
CUST-10177,2025-10-12,6190.78,Analytics seat,4
CUST-10177,2025-11-02,5252.53,Fiber 300 plan,4
CUST-10177,2026-02-24,3483.06,Aura bottle 1L,4
CUST-10177,2026-03-02,3449.38,Cold-chain logger,3
CUST-10177,2026-03-12,3103.93,Trade desk seat,4
CUST-10177,2026-04-21,697.04,Refill pack,1
CUST-10177,2026-07-01,3580.92,Servo drive kit,3
CUST-10177,2026-08-01,3082.33,Conveyor bearing 6205,3
CUST-10178,2025-10-31,3990.73,Conveyor bearing 6205,3
CUST-10178,2025-11-21,1004.5,Analytics seat,1
CUST-10178,2026-02-26,3839.32,Fiber 300 plan,3
CUST-10178,2026-04-07,923.73,Aura bottle 1L,1
CUST-10178,2026-04-10,1053.36,Cold-chain logger,3
CUST-10178,2026-04-21,6404.59,Trade desk seat,4
CUST-10178,2026-04-26,7942.57,Refill pack,4
CUST-10178,2026-06-03,2038.85,Servo drive kit,2
CUST-10178,2026-08-03,2656.82,Conveyor bearing 6205,3
CUST-10178,2026-08-20,3089.42,Analytics seat,3
CUST-10179,2026-04-01,1623.86,Analytics seat,2
CUST-10179,2026-04-12,1859.5,Fiber 300 plan,2
CUST-10179,2026-05-10,612.4,Aura bottle 1L,1
CUST-10179,2026-05-21,1734.54,Cold-chain logger,2
CUST-10179,2026-06-22,607.99,Trade desk seat,1
CUST-10179,2026-08-05,3081.89,Refill pack,4
CUST-10179,2026-08-10,2442.32,Servo drive kit,2
CUST-10179,2026-08-19,1700.87,Conveyor bearing 6205,2
CUST-10179,2026-08-21,3628.81,Analytics seat,4
CUST-10180,2025-12-18,1951.02,Fiber 300 plan,4
CUST-10180,2026-03-12,857.24,Aura bottle 1L,2
CUST-10180,2026-07-03,2108.93,Cold-chain logger,4
CUST-10180,2026-07-17,1476.72,Trade desk seat,2
CUST-10181,2025-04-29,1643.06,Aura bottle 1L,2
CUST-10181,2025-07-04,3137.09,Cold-chain logger,4
CUST-10181,2025-07-29,1097.11,Trade desk seat,1
CUST-10181,2026-05-11,1651.21,Refill pack,2
CUST-10181,2026-05-16,1161.31,Servo drive kit,3
CUST-10181,2026-08-10,1634.32,Conveyor bearing 6205,2
CUST-10182,2024-11-24,700.16,Cold-chain logger,1
CUST-10182,2025-03-06,1624.53,Trade desk seat,3
CUST-10182,2025-04-29,920.18,Refill pack,1
CUST-10182,2025-09-10,468.05,Servo drive kit,1
CUST-10182,2025-09-27,2427.02,Conveyor bearing 6205,4
CUST-10182,2025-10-06,2902.7,Analytics seat,4
CUST-10182,2025-10-26,3998.19,Fiber 300 plan,4
CUST-10182,2025-11-02,889.97,Aura bottle 1L,2
CUST-10183,2024-09-17,4069.38,Trade desk seat,3
CUST-10183,2025-06-27,8182.25,Refill pack,4
CUST-10183,2025-10-02,1167.69,Servo drive kit,1
CUST-10183,2025-11-20,3868.99,Conveyor bearing 6205,4
CUST-10183,2025-11-23,2972.19,Analytics seat,4
CUST-10183,2026-01-20,2557.87,Fiber 300 plan,3
CUST-10183,2026-05-31,6673.95,Aura bottle 1L,4
CUST-10183,2026-06-02,4751.19,Cold-chain logger,4
CUST-10183,2026-08-15,5097.53,Trade desk seat,3
CUST-10183,2026-08-26,4604.83,Refill pack,2
CUST-10184,2025-12-30,1968.27,Refill pack,2
CUST-10184,2026-03-02,5033.99,Servo drive kit,4
CUST-10184,2026-03-07,2503.13,Conveyor bearing 6205,3
CUST-10184,2026-03-18,2370.71,Analytics seat,2
CUST-10184,2026-04-26,3393.74,Fiber 300 plan,4
CUST-10184,2026-04-27,2801.57,Aura bottle 1L,4
CUST-10184,2026-05-02,3518.65,Cold-chain logger,3
CUST-10184,2026-05-03,1213.13,Trade desk seat,2
CUST-10184,2026-05-21,1455.18,Refill pack,3
CUST-10184,2026-05-21,1444.83,Servo drive kit,2
CUST-10184,2026-05-22,3928.07,Conveyor bearing 6205,4
CUST-10184,2026-06-05,2213.09,Analytics seat,4
CUST-10184,2026-07-21,861.07,Fiber 300 plan,1
CUST-10185,2026-03-02,3543.35,Servo drive kit,3
CUST-10185,2026-03-10,2505.9,Conveyor bearing 6205,4
CUST-10185,2026-06-20,4370.57,Analytics seat,4
CUST-10185,2026-06-22,4005.76,Fiber 300 plan,3
CUST-10185,2026-07-01,1683.72,Aura bottle 1L,2
CUST-10185,2026-07-27,2552.81,Cold-chain logger,3
CUST-10185,2026-08-25,4487.34,Trade desk seat,4
CUST-10186,2024-10-01,1015.86,Conveyor bearing 6205,1
CUST-10186,2024-12-13,2728.13,Analytics seat,3
CUST-10186,2025-01-30,1138.42,Fiber 300 plan,1
CUST-10186,2025-08-26,957.0,Aura bottle 1L,1
CUST-10186,2025-12-14,1689.28,Cold-chain logger,1
CUST-10186,2026-01-01,1717.78,Trade desk seat,2
CUST-10186,2026-06-18,1601.3,Refill pack,2
CUST-10186,2026-06-18,760.79,Servo drive kit,1
CUST-10186,2026-07-09,4398.55,Conveyor bearing 6205,3
CUST-10186,2026-08-05,4218.08,Analytics seat,4
CUST-10187,2024-07-25,3545.53,Analytics seat,3
CUST-10187,2024-11-18,709.45,Fiber 300 plan,1
CUST-10187,2025-03-21,3256.48,Aura bottle 1L,4
CUST-10187,2025-04-08,609.28,Cold-chain logger,1
CUST-10187,2025-08-21,3127.6,Trade desk seat,4
CUST-10187,2025-10-19,1295.83,Refill pack,2
CUST-10187,2025-10-30,523.12,Servo drive kit,1
CUST-10187,2026-06-28,2382.16,Conveyor bearing 6205,3
CUST-10187,2026-07-14,1331.34,Analytics seat,2
CUST-10188,2025-09-17,3089.14,Fiber 300 plan,3
CUST-10188,2025-09-27,3046.49,Aura bottle 1L,3
CUST-10188,2025-10-15,4804.24,Cold-chain logger,4
CUST-10188,2025-11-17,2492.05,Trade desk seat,4
CUST-10188,2026-02-10,2963.21,Refill pack,4
CUST-10188,2026-02-23,2532.31,Servo drive kit,3
CUST-10188,2026-05-01,2719.07,Conveyor bearing 6205,3
CUST-10189,2025-11-07,7185.56,Aura bottle 1L,4
CUST-10189,2025-12-27,3607.28,Cold-chain logger,4
CUST-10189,2025-12-28,2211.01,Trade desk seat,2
CUST-10189,2026-01-06,1060.66,Refill pack,1
CUST-10189,2026-01-25,1783.73,Servo drive kit,2
CUST-10189,2026-02-13,1963.17,Conveyor bearing 6205,2
CUST-10189,2026-03-08,3957.14,Analytics seat,4
CUST-10189,2026-05-01,782.47,Fiber 300 plan,1
CUST-10189,2026-05-25,3178.05,Aura bottle 1L,4
CUST-10189,2026-06-24,1899.83,Cold-chain logger,2
CUST-10189,2026-08-08,1655.05,Trade desk seat,2
CUST-10189,2026-08-24,511.26,Refill pack,1
CUST-10190,2026-05-27,6448.84,Cold-chain logger,3
CUST-10190,2026-05-28,5160.35,Trade desk seat,3
CUST-10190,2026-06-21,1951.54,Refill pack,1
CUST-10190,2026-07-07,909.4,Servo drive kit,1
CUST-10190,2026-07-08,1501.37,Conveyor bearing 6205,2
CUST-10190,2026-07-11,1361.04,Analytics seat,1
CUST-10190,2026-07-27,1005.97,Fiber 300 plan,1
CUST-10190,2026-07-29,3927.76,Aura bottle 1L,3
CUST-10190,2026-07-31,1125.06,Cold-chain logger,2
CUST-10190,2026-08-06,3814.79,Trade desk seat,4
CUST-10190,2026-08-15,1298.38,Refill pack,1
CUST-10191,2024-12-13,2179.11,Trade desk seat,3
CUST-10191,2024-12-31,3715.29,Refill pack,3
CUST-10191,2025-01-11,1078.81,Servo drive kit,1
CUST-10191,2025-02-01,2723.4,Conveyor bearing 6205,3
CUST-10191,2025-02-22,819.07,Analytics seat,1
CUST-10191,2025-02-24,1097.27,Fiber 300 plan,2
CUST-10191,2025-06-12,1954.16,Aura bottle 1L,3
CUST-10191,2025-09-10,3865.64,Cold-chain logger,4
CUST-10191,2026-06-16,3399.35,Trade desk seat,4
CUST-10191,2026-07-19,2066.05,Refill pack,2
CUST-10191,2026-08-16,2588.25,Servo drive kit,4
CUST-10192,2025-01-16,3859.31,Refill pack,3
CUST-10192,2025-04-25,2038.22,Servo drive kit,3
CUST-10192,2025-04-27,1329.8,Conveyor bearing 6205,1
CUST-10192,2025-09-08,760.2,Analytics seat,1
CUST-10192,2025-10-06,4238.84,Fiber 300 plan,4
CUST-10192,2026-01-13,1697.42,Aura bottle 1L,2
CUST-10192,2026-02-11,5164.33,Cold-chain logger,4
CUST-10192,2026-05-08,5458.51,Trade desk seat,4
CUST-10192,2026-07-22,5245.33,Refill pack,4
CUST-10193,2025-04-07,870.02,Servo drive kit,1
CUST-10193,2026-03-28,3709.38,Conveyor bearing 6205,4
CUST-10193,2026-05-04,1303.7,Analytics seat,2
CUST-10194,2025-04-05,625.94,Conveyor bearing 6205,1
CUST-10194,2025-04-12,1264.21,Analytics seat,2
CUST-10194,2025-05-02,2326.93,Fiber 300 plan,2
CUST-10194,2025-07-16,920.56,Aura bottle 1L,1
CUST-10194,2025-09-29,2627.14,Cold-chain logger,3
CUST-10194,2025-10-12,3163.18,Trade desk seat,4
CUST-10194,2025-10-19,3278.51,Refill pack,3
CUST-10194,2025-10-20,3858.24,Servo drive kit,4
CUST-10194,2025-10-28,1468.83,Conveyor bearing 6205,3
CUST-10194,2025-12-13,2836.68,Analytics seat,3
CUST-10194,2026-08-04,1926.96,Fiber 300 plan,2
CUST-10195,2024-12-21,1383.52,Analytics seat,2
CUST-10195,2025-03-13,3752.19,Fiber 300 plan,3
CUST-10195,2025-05-25,1041.03,Aura bottle 1L,1
CUST-10195,2025-05-30,3985.31,Cold-chain logger,3
CUST-10195,2025-11-11,3721.9,Trade desk seat,3
CUST-10195,2025-12-20,1180.58,Refill pack,1
CUST-10195,2026-03-23,2848.68,Servo drive kit,2
CUST-10195,2026-05-13,3577.6,Conveyor bearing 6205,3
CUST-10195,2026-05-16,4171.54,Analytics seat,4
CUST-10195,2026-07-03,2859.01,Fiber 300 plan,3
CUST-10196,2025-04-11,4824.86,Fiber 300 plan,4
CUST-10196,2025-04-14,2480.6,Aura bottle 1L,4
CUST-10196,2025-07-08,3750.41,Cold-chain logger,2
CUST-10196,2026-03-02,4206.93,Trade desk seat,3
CUST-10196,2026-05-03,978.66,Refill pack,1
CUST-10197,2026-02-24,2059.58,Aura bottle 1L,3
CUST-10197,2026-03-20,2925.7,Cold-chain logger,3
CUST-10197,2026-05-13,1367.5,Trade desk seat,2
CUST-10197,2026-06-26,3369.28,Refill pack,4
CUST-10197,2026-07-04,561.01,Servo drive kit,1
CUST-10197,2026-07-06,2508.63,Conveyor bearing 6205,3
CUST-10198,2025-11-18,2936.59,Cold-chain logger,4
CUST-10198,2025-12-07,2653.33,Trade desk seat,2
CUST-10198,2025-12-18,1427.47,Refill pack,2
CUST-10198,2025-12-21,2401.12,Servo drive kit,3
CUST-10198,2026-02-04,3694.98,Conveyor bearing 6205,4
CUST-10198,2026-03-27,1517.75,Analytics seat,2
CUST-10198,2026-04-10,4097.06,Fiber 300 plan,2
CUST-10198,2026-05-06,1041.38,Aura bottle 1L,1
CUST-10198,2026-05-28,1390.67,Cold-chain logger,1
CUST-10198,2026-06-08,2348.55,Trade desk seat,3
CUST-10199,2026-06-02,3896.71,Trade desk seat,3
CUST-10199,2026-06-07,955.42,Refill pack,1
CUST-10199,2026-06-11,1328.42,Servo drive kit,3
CUST-10199,2026-06-18,3200.44,Conveyor bearing 6205,3
CUST-10199,2026-08-04,895.19,Analytics seat,1
CUST-10199,2026-08-24,1375.86,Fiber 300 plan,2
CUST-10200,2025-08-12,1496.94,Refill pack,3
CUST-10200,2025-10-15,991.92,Servo drive kit,2
CUST-10200,2026-01-03,494.66,Conveyor bearing 6205,1
CUST-10200,2026-02-16,4063.07,Analytics seat,4
CUST-10200,2026-05-18,2070.58,Fiber 300 plan,3
CUST-10200,2026-07-20,1695.51,Aura bottle 1L,2
CUST-10201,2025-06-15,855.82,Servo drive kit,1
CUST-10201,2025-08-28,1446.66,Conveyor bearing 6205,2
CUST-10201,2025-09-28,2409.24,Analytics seat,3
CUST-10201,2025-10-18,846.25,Fiber 300 plan,1
CUST-10201,2025-10-26,2371.38,Aura bottle 1L,4
CUST-10201,2025-11-16,2396.62,Cold-chain logger,4
CUST-10201,2025-11-19,854.39,Trade desk seat,1
CUST-10201,2026-02-11,959.77,Refill pack,1
CUST-10201,2026-04-06,817.8,Servo drive kit,1
CUST-10201,2026-07-30,804.97,Conveyor bearing 6205,1
CUST-10202,2024-10-13,4485.96,Conveyor bearing 6205,4
CUST-10202,2024-10-25,2541.71,Analytics seat,2
CUST-10202,2024-12-09,777.13,Fiber 300 plan,1
CUST-10202,2024-12-21,2767.67,Aura bottle 1L,2
CUST-10202,2025-02-04,2593.42,Cold-chain logger,3
CUST-10202,2025-02-28,1352.15,Trade desk seat,1
CUST-10202,2025-05-11,2249.16,Refill pack,3
CUST-10202,2025-05-15,1754.39,Servo drive kit,1
CUST-10202,2025-05-17,3251.49,Conveyor bearing 6205,3
CUST-10202,2025-08-22,3411.24,Analytics seat,3
CUST-10202,2025-09-02,1878.05,Fiber 300 plan,1
CUST-10202,2025-09-23,2148.79,Aura bottle 1L,2
CUST-10202,2025-10-18,2727.51,Cold-chain logger,2
CUST-10202,2026-01-01,4838.11,Trade desk seat,3
CUST-10202,2026-05-23,1852.56,Refill pack,2
CUST-10202,2026-07-24,4529.23,Servo drive kit,2
CUST-10202,2026-08-25,1189.29,Conveyor bearing 6205,1
CUST-10203,2025-04-08,2995.34,Analytics seat,4
CUST-10203,2025-05-11,658.4,Fiber 300 plan,1
CUST-10203,2025-05-27,799.77,Aura bottle 1L,1
CUST-10203,2025-06-23,1388.48,Cold-chain logger,2
CUST-10203,2025-10-18,3844.98,Trade desk seat,4
CUST-10203,2025-12-15,4182.85,Refill pack,4
CUST-10203,2025-12-28,654.47,Servo drive kit,1
CUST-10203,2026-01-31,819.04,Conveyor bearing 6205,1
CUST-10203,2026-02-10,2730.57,Analytics seat,2
CUST-10203,2026-03-18,1434.74,Fiber 300 plan,3
CUST-10203,2026-04-13,2584.8,Aura bottle 1L,4
CUST-10203,2026-05-30,1482.44,Cold-chain logger,3
CUST-10203,2026-06-22,2989.74,Trade desk seat,3
CUST-10203,2026-06-27,2711.32,Refill pack,4
CUST-10204,2026-04-03,1914.0,Fiber 300 plan,3
CUST-10204,2026-04-16,2357.78,Aura bottle 1L,3
CUST-10204,2026-07-15,1850.08,Cold-chain logger,2
CUST-10204,2026-07-30,748.91,Trade desk seat,1
CUST-10204,2026-08-19,3343.0,Refill pack,3
CUST-10205,2024-10-02,1560.02,Aura bottle 1L,2
CUST-10205,2025-02-04,2404.05,Cold-chain logger,2
CUST-10205,2025-02-11,932.58,Trade desk seat,2
CUST-10205,2025-05-17,2287.84,Refill pack,3
CUST-10205,2025-11-09,2576.76,Servo drive kit,3
CUST-10205,2026-02-17,428.83,Conveyor bearing 6205,1
CUST-10206,2025-02-04,3198.09,Cold-chain logger,4
CUST-10206,2025-02-15,2901.89,Trade desk seat,4
CUST-10206,2025-03-08,1975.86,Refill pack,3
CUST-10206,2025-05-29,4182.02,Servo drive kit,2
CUST-10206,2025-09-17,1344.81,Conveyor bearing 6205,2
CUST-10206,2025-10-11,2073.76,Analytics seat,3
CUST-10206,2026-02-20,2079.26,Fiber 300 plan,4
CUST-10206,2026-04-30,3831.02,Aura bottle 1L,4
CUST-10207,2024-10-16,1173.68,Trade desk seat,1
CUST-10207,2024-11-07,2608.55,Refill pack,2
CUST-10207,2024-11-22,1648.33,Servo drive kit,3
CUST-10207,2024-12-28,1794.88,Conveyor bearing 6205,3
CUST-10207,2025-02-15,4279.39,Analytics seat,4
CUST-10207,2025-04-02,822.62,Fiber 300 plan,1
CUST-10207,2025-04-10,1015.33,Aura bottle 1L,1
CUST-10207,2025-06-06,1412.81,Cold-chain logger,3
CUST-10207,2025-11-24,2426.73,Trade desk seat,3
CUST-10207,2026-01-09,352.3,Refill pack,1
CUST-10207,2026-04-01,2759.59,Servo drive kit,4
CUST-10207,2026-06-28,1379.5,Conveyor bearing 6205,1
CUST-10208,2024-09-15,4247.08,Refill pack,2
CUST-10208,2024-12-17,2521.64,Servo drive kit,4
CUST-10208,2025-02-01,5472.68,Conveyor bearing 6205,4
CUST-10208,2025-03-15,832.07,Analytics seat,1
CUST-10208,2025-03-28,2613.44,Fiber 300 plan,3
CUST-10208,2025-11-15,3315.59,Aura bottle 1L,3
CUST-10208,2025-12-31,1046.03,Cold-chain logger,1
CUST-10208,2026-01-08,2727.62,Trade desk seat,2
CUST-10208,2026-04-21,14590.38,Refill pack,4
CUST-10208,2026-05-31,923.04,Servo drive kit,1
CUST-10208,2026-08-06,1131.93,Conveyor bearing 6205,2
CUST-10209,2025-08-24,1135.72,Servo drive kit,2
CUST-10209,2025-09-22,2087.84,Conveyor bearing 6205,4
CUST-10209,2026-06-10,3661.34,Analytics seat,4
CUST-10210,2025-08-06,1041.6,Conveyor bearing 6205,1
CUST-10210,2025-09-04,2908.68,Analytics seat,3
CUST-10210,2025-09-26,1318.42,Fiber 300 plan,1
CUST-10210,2025-11-16,1211.29,Aura bottle 1L,1
CUST-10210,2025-11-25,1632.38,Cold-chain logger,2
CUST-10210,2025-12-14,6200.99,Trade desk seat,4
CUST-10210,2025-12-18,2217.76,Refill pack,3
CUST-10210,2026-01-17,2960.09,Servo drive kit,3
CUST-10210,2026-02-17,4276.24,Conveyor bearing 6205,4
CUST-10210,2026-02-23,985.08,Analytics seat,1
CUST-10210,2026-04-09,5515.83,Fiber 300 plan,3
CUST-10210,2026-05-06,2818.03,Aura bottle 1L,4
CUST-10210,2026-06-17,4539.85,Cold-chain logger,2
CUST-10210,2026-07-26,4618.43,Trade desk seat,3
CUST-10211,2026-03-23,7942.22,Analytics seat,4
CUST-10211,2026-03-30,4057.07,Fiber 300 plan,3
CUST-10211,2026-04-29,2301.92,Aura bottle 1L,2
CUST-10211,2026-05-08,1950.29,Cold-chain logger,1
CUST-10211,2026-06-10,2612.48,Trade desk seat,2
CUST-10211,2026-06-15,3160.8,Refill pack,2
CUST-10212,2026-05-02,3094.71,Fiber 300 plan,2
CUST-10212,2026-05-14,744.41,Aura bottle 1L,1
CUST-10212,2026-05-28,1859.17,Cold-chain logger,2
CUST-10212,2026-05-28,6449.52,Trade desk seat,3
CUST-10212,2026-05-29,6341.27,Refill pack,4
CUST-10212,2026-07-12,4237.45,Servo drive kit,3
CUST-10212,2026-07-14,2872.87,Conveyor bearing 6205,4
CUST-10212,2026-08-05,3593.03,Analytics seat,3
CUST-10212,2026-08-09,4057.53,Fiber 300 plan,3
CUST-10212,2026-08-18,2518.42,Aura bottle 1L,2
CUST-10212,2026-08-20,4746.43,Cold-chain logger,4
CUST-10213,2024-09-21,5223.4,Aura bottle 1L,3
CUST-10213,2024-11-22,1024.97,Cold-chain logger,1
CUST-10213,2025-06-17,4034.44,Trade desk seat,3
CUST-10213,2026-07-07,2546.69,Refill pack,3
CUST-10213,2026-08-05,2422.14,Servo drive kit,2
CUST-10214,2025-03-06,1758.82,Cold-chain logger,2
CUST-10214,2025-05-01,3249.98,Trade desk seat,4
CUST-10214,2025-06-23,3003.59,Refill pack,3
CUST-10214,2025-07-21,692.67,Servo drive kit,1
CUST-10214,2025-11-20,3667.37,Conveyor bearing 6205,4
CUST-10214,2026-03-03,3142.88,Analytics seat,4
CUST-10214,2026-04-27,806.36,Fiber 300 plan,1
CUST-10214,2026-06-26,3051.04,Aura bottle 1L,4
CUST-10214,2026-07-17,3440.22,Cold-chain logger,3
CUST-10215,2025-12-04,2881.37,Trade desk seat,4
CUST-10215,2025-12-04,7169.23,Refill pack,3
CUST-10215,2025-12-08,1933.53,Servo drive kit,1
CUST-10215,2025-12-31,3180.14,Conveyor bearing 6205,3
CUST-10215,2026-01-17,1642.46,Analytics seat,1
CUST-10215,2026-01-31,1901.77,Fiber 300 plan,3
CUST-10215,2026-02-05,1847.85,Aura bottle 1L,1
CUST-10215,2026-03-04,4319.89,Cold-chain logger,4
CUST-10215,2026-03-05,1422.25,Trade desk seat,2
CUST-10215,2026-03-21,2308.96,Refill pack,4
CUST-10215,2026-05-08,4559.87,Servo drive kit,3
CUST-10215,2026-05-20,2414.38,Conveyor bearing 6205,2
CUST-10215,2026-06-04,2438.11,Analytics seat,3
CUST-10215,2026-06-14,3560.64,Fiber 300 plan,3
CUST-10215,2026-06-19,2914.47,Aura bottle 1L,3
CUST-10215,2026-07-09,1401.28,Cold-chain logger,2
CUST-10215,2026-07-13,2512.95,Trade desk seat,3
CUST-10215,2026-08-03,7951.0,Refill pack,4
CUST-10215,2026-08-14,2033.33,Servo drive kit,4
CUST-10215,2026-08-20,9056.27,Conveyor bearing 6205,4
CUST-10216,2024-10-24,2680.57,Refill pack,3
CUST-10216,2025-01-08,2162.29,Servo drive kit,2
CUST-10216,2025-06-14,4995.53,Conveyor bearing 6205,3
CUST-10216,2025-07-19,1126.23,Analytics seat,1
CUST-10217,2024-12-18,3319.79,Servo drive kit,3
CUST-10217,2025-06-01,6194.93,Conveyor bearing 6205,4
CUST-10217,2025-06-27,1228.57,Analytics seat,1
CUST-10217,2026-01-08,3110.48,Fiber 300 plan,3
CUST-10217,2026-01-08,7459.04,Aura bottle 1L,4
CUST-10217,2026-02-01,4660.66,Cold-chain logger,3
CUST-10217,2026-02-05,3298.97,Trade desk seat,3
CUST-10217,2026-05-03,1595.89,Refill pack,2
CUST-10217,2026-05-25,1136.81,Servo drive kit,1
CUST-10218,2026-06-20,1210.35,Conveyor bearing 6205,1
CUST-10218,2026-06-24,742.97,Analytics seat,1
CUST-10218,2026-07-06,1968.94,Fiber 300 plan,2
CUST-10218,2026-07-09,1191.48,Aura bottle 1L,1
CUST-10218,2026-07-12,818.38,Cold-chain logger,1
CUST-10218,2026-07-12,4346.47,Trade desk seat,4
CUST-10218,2026-07-22,3155.81,Refill pack,3
CUST-10218,2026-07-27,1658.38,Servo drive kit,3
CUST-10218,2026-07-30,6006.42,Conveyor bearing 6205,3
CUST-10218,2026-08-17,2495.62,Analytics seat,4
CUST-10219,2026-01-03,3748.62,Analytics seat,3
CUST-10219,2026-01-10,891.94,Fiber 300 plan,1
CUST-10219,2026-01-29,782.7,Aura bottle 1L,1
CUST-10219,2026-03-05,2363.04,Cold-chain logger,2
CUST-10219,2026-03-05,1388.49,Trade desk seat,2
CUST-10219,2026-03-26,4584.15,Refill pack,4
CUST-10219,2026-04-10,2310.56,Servo drive kit,3
CUST-10219,2026-04-15,1020.01,Conveyor bearing 6205,1
CUST-10219,2026-06-08,935.71,Analytics seat,1
CUST-10220,2025-06-30,3868.05,Fiber 300 plan,4
CUST-10220,2025-10-26,5904.28,Aura bottle 1L,4
CUST-10220,2026-01-19,2426.49,Cold-chain logger,3
CUST-10220,2026-03-07,2683.15,Trade desk seat,3
CUST-10220,2026-03-11,1095.63,Refill pack,1
CUST-10220,2026-03-24,8021.35,Servo drive kit,4
CUST-10220,2026-03-26,1154.65,Conveyor bearing 6205,1
CUST-10220,2026-04-09,1903.82,Analytics seat,2
CUST-10220,2026-04-11,1703.8,Fiber 300 plan,1
CUST-10220,2026-04-12,737.41,Aura bottle 1L,1
CUST-10220,2026-04-13,5836.95,Cold-chain logger,4
CUST-10220,2026-06-16,2024.74,Trade desk seat,2
CUST-10221,2025-11-24,4010.63,Aura bottle 1L,4
CUST-10221,2025-12-02,2403.69,Cold-chain logger,2
CUST-10221,2025-12-07,1801.17,Trade desk seat,2
CUST-10221,2026-01-15,4580.09,Refill pack,4
CUST-10221,2026-01-25,818.9,Servo drive kit,1
CUST-10221,2026-02-09,3897.42,Conveyor bearing 6205,4
CUST-10221,2026-02-19,2705.1,Analytics seat,4
CUST-10221,2026-03-13,7483.89,Fiber 300 plan,4
CUST-10221,2026-03-13,881.56,Aura bottle 1L,1
CUST-10221,2026-04-17,2853.48,Cold-chain logger,4
CUST-10221,2026-04-19,2502.4,Trade desk seat,3
CUST-10221,2026-04-20,3339.47,Refill pack,4
CUST-10221,2026-04-22,3086.03,Servo drive kit,3
CUST-10222,2024-09-30,900.74,Cold-chain logger,1
CUST-10222,2024-11-09,2313.46,Trade desk seat,4
CUST-10222,2025-01-05,2807.45,Refill pack,3
CUST-10222,2025-02-08,600.28,Servo drive kit,1
CUST-10222,2025-04-23,2226.69,Conveyor bearing 6205,2
CUST-10222,2025-08-28,3397.77,Analytics seat,3
CUST-10222,2025-10-07,1975.58,Fiber 300 plan,2
CUST-10222,2025-10-13,951.97,Aura bottle 1L,1
CUST-10222,2026-01-24,2202.83,Cold-chain logger,2
CUST-10222,2026-05-25,1074.14,Trade desk seat,3
CUST-10223,2025-04-22,1417.74,Trade desk seat,2
CUST-10223,2025-05-17,4406.35,Refill pack,4
CUST-10223,2025-07-02,2494.78,Servo drive kit,2
CUST-10223,2025-07-09,2954.09,Conveyor bearing 6205,4
CUST-10223,2025-09-14,514.46,Analytics seat,1
CUST-10223,2026-06-23,2040.34,Fiber 300 plan,4
CUST-10223,2026-08-04,3327.68,Aura bottle 1L,4
CUST-10224,2025-08-21,1623.11,Refill pack,2
CUST-10224,2025-09-28,782.37,Servo drive kit,1
CUST-10224,2025-10-06,2252.89,Conveyor bearing 6205,2
CUST-10224,2025-10-06,4316.42,Analytics seat,3
CUST-10224,2025-12-06,2073.64,Fiber 300 plan,2
CUST-10224,2026-01-27,1987.4,Aura bottle 1L,2
CUST-10224,2026-03-27,500.63,Cold-chain logger,1
CUST-10224,2026-04-22,1624.94,Trade desk seat,3
CUST-10224,2026-07-06,1212.13,Refill pack,3
CUST-10224,2026-08-02,2796.52,Servo drive kit,2
CUST-10225,2024-08-09,626.83,Servo drive kit,1
CUST-10225,2024-09-18,2990.78,Conveyor bearing 6205,4
CUST-10225,2025-05-13,4186.92,Analytics seat,4
CUST-10226,2025-06-03,3248.2,Conveyor bearing 6205,3
CUST-10226,2026-03-30,3621.03,Analytics seat,3
CUST-10226,2026-05-14,1227.85,Fiber 300 plan,1
CUST-10226,2026-05-25,816.05,Aura bottle 1L,1
CUST-10226,2026-06-22,5488.23,Cold-chain logger,4
CUST-10227,2025-05-31,5504.44,Analytics seat,4
CUST-10227,2025-09-06,1205.34,Fiber 300 plan,2
CUST-10227,2025-09-19,720.61,Aura bottle 1L,1
CUST-10227,2025-09-26,1786.88,Cold-chain logger,1
